State_Name,District_Name,Crop_Year,Season,Crop,Area,Unit,Value,Domain,Unit,Value,average_rain_fall_mm_per_year,hg/ha_yield,pesticides_tonnes,avg_temp,humidity,ph
Karnataka,BAGALKOT,2002,Kharif     ,Arhar/Tur,2749,hg/ha,90183,Pesticides Use,tonnes of active ingredients,1091,56,92000,127585,17.66,64.23580251,6.474476516
Karnataka,BAGALKOT,2002,Kharif     ,Bajra,24007,hg/ha,75833,Pesticides Use,tonnes of active ingredients,1133,56,92000,127585,27.64,61.74427165,5.871647806
Karnataka,BAGALKOT,2002,Kharif     ,Castor seed,10,hg/ha,97615,Pesticides Use,tonnes of active ingredients,1468,56,92000,127585,20.04,61.24500053,5.730617109
Karnataka,BAGALKOT,2002,Kharif     ,Cotton(lint),3511,hg/ha,98037,Pesticides Use,tonnes of active ingredients,1387,56,92000,127585,26.66,61.91044947,5.850439831
Karnataka,BAGALKOT,2002,Kharif     ,Groundnut,5720,hg/ha,90000,Pesticides Use,tonnes of active ingredients,1164.1,56,92000,127585,18.39,56.50768935,5.791649933
Karnataka,BAGALKOT,2002,Kharif     ,Horse-gram,2660,hg/ha,90000,Pesticides Use,tonnes of active ingredients,1361,56,92000,127585,25.88,69.02298571,6.740000688
Karnataka,BAGALKOT,2002,Kharif     ,Jowar,5551,hg/ha,91762,Pesticides Use,tonnes of active ingredients,1557.98,56,92000,127585,24.01,65.35549924,6.272417541
Karnataka,BAGALKOT,2002,Kharif     ,Maize,20026,hg/ha,90231,Pesticides Use,tonnes of active ingredients,1383.88,56,92000,127585,25.32,59.24537979,5.715208817
Karnataka,BAGALKOT,2002,Kharif     ,Mesta,7,hg/ha,91786,Pesticides Use,tonnes of active ingredients,1280.98,56,134815,140423,21.69,69.0276233,5.773454729
Karnataka,BAGALKOT,2002,Kharif     ,Moong(Green Gram),16545,hg/ha,93750,Pesticides Use,tonnes of active ingredients,1155.23,56,134815,140423,20.32,61.32026065,5.584171461
Karnataka,BAGALKOT,2002,Kharif     ,Niger seed,122,hg/ha,89728,Pesticides Use,tonnes of active ingredients,1218.15,56,134815,140423,18.01,72.89187265,5.787268394
Karnataka,BAGALKOT,2002,Kharif     ,Other Kharif pulses,9360,hg/ha,91216,Pesticides Use,tonnes of active ingredients,1162.87,56,134815,140423,18.01,69.63481219,5.77597783
Karnataka,BAGALKOT,2002,Kharif     ,Rice,112,hg/ha,131250,Pesticides Use,tonnes of active ingredients,1134.37,56,134815,140423,27.5,59.4375337,6.864793607
Karnataka,BAGALKOT,2002,Kharif     ,Sesamum,1225,hg/ha,135294,Pesticides Use,tonnes of active ingredients,1121.91,56,134815,140423,20.32,68.034493,6.192360003
Karnataka,BAGALKOT,2002,Kharif     ,Small millets,271,hg/ha,133333,Pesticides Use,tonnes of active ingredients,1016.08,56,134815,140423,26.82,73.58868502,6.636803223
Karnataka,BAGALKOT,2002,Kharif     ,Soyabean,1349,hg/ha,134231,Pesticides Use,tonnes of active ingredients,917.49,56,134815,140423,18.65,59.52193158,5.826426917
Karnataka,BAGALKOT,2002,Kharif     ,Sunflower,22376,hg/ha,134066,Pesticides Use,tonnes of active ingredients,1009.92,56,134815,140423,25.71,61.33450447,6.960358276
Karnataka,BAGALKOT,2002,Rabi       ,Gram,26669,hg/ha,103966,Pesticides Use,tonnes of active ingredients,1046.84,56,134815,140423,24.36,68.30578978,6.11275104
Karnataka,BAGALKOT,2002,Rabi       ,Groundnut,10177,hg/ha,125846,Pesticides Use,tonnes of active ingredients,1156.21,56,134815,140423,25.35,60.47470519,6.708446922
Karnataka,BAGALKOT,2002,Rabi       ,Horse-gram,4254,hg/ha,132333,Pesticides Use,tonnes of active ingredients,16582,56,27182,140423,21.69,59.21235483,5.561510732
Karnataka,BAGALKOT,2002,Rabi       ,Jowar,157259,hg/ha,104355,Pesticides Use,tonnes of active ingredients,16582,56,27182,140423,20.32,73.62548442,5.873242491
Karnataka,BAGALKOT,2002,Rabi       ,Linseed,4997,hg/ha,112000,Pesticides Use,tonnes of active ingredients,16582,56,27182,140423,18.01,55.64709899,6.995843776
Karnataka,BAGALKOT,2002,Rabi       ,Maize,9197,hg/ha,126769,Pesticides Use,tonnes of active ingredients,16582,56,27182,140423,18.01,65.7420046,5.714799723
Karnataka,BAGALKOT,2002,Rabi       ,Other  Rabi pulses,176,hg/ha,127358,Pesticides Use,tonnes of active ingredients,16582,56,27182,140423,27.5,65.77472881,6.78073637
Karnataka,BAGALKOT,2002,Rabi       ,Rapeseed &Mustard,80,hg/ha,117821,Pesticides Use,tonnes of active ingredients,18025,56,27182,140423,20.32,60.61494304,5.513697923
Karnataka,BAGALKOT,2002,Rabi       ,Safflower,3916,hg/ha,114756,Pesticides Use,tonnes of active ingredients,19508,56,27182,140423,26.82,72.33125523,5.798423908
Karnataka,BAGALKOT,2002,Rabi       ,Sunflower,55498,hg/ha,113750,Pesticides Use,tonnes of active ingredients,21596,56,27182,140423,18.65,71.59722446,6.352471866
Karnataka,BAGALKOT,2002,Rabi       ,Wheat,23327,hg/ha,112745,Pesticides Use,tonnes of active ingredients,24304,56,27182,140423,25.71,69.36385721,6.822586546
Karnataka,BAGALKOT,2002,Summer     ,Jowar,2,hg/ha,111740,Pesticides Use,tonnes of active ingredients,26098.8,56,27182,140423,24.36,66.20569924,6.655426355
Karnataka,BAGALKOT,2002,Summer     ,Maize,1233,hg/ha,110735,Pesticides Use,tonnes of active ingredients,26857,56,27182,140423,25.35,61.55327249,6.121294041
Karnataka,BAGALKOT,2002,Summer     ,Rice,15,hg/ha,30000,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,21.69,55.97732754,5.790770203
Karnataka,BAGALKOT,2002,Summer     ,Sunflower,3207,hg/ha,12000,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,20.32,59.24580604,6.47444292
Karnataka,BAGALKOT,2002,Whole Year ,Arcanut (Processed),6,hg/ha,5000,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,18.01,65.92195844,6.455116637
Karnataka,BAGALKOT,2002,Whole Year ,Atcanut (Raw),6,hg/ha,24545,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,18.01,72.52054555,6.606984086
Karnataka,BAGALKOT,2002,Whole Year ,Banana,466,hg/ha,23000,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,27.5,63.31801994,6.330554389
Karnataka,BAGALKOT,2002,Whole Year ,Brinjal,215,hg/ha,20333,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,20.32,67.816568,6.528631266
Karnataka,BAGALKOT,2002,Whole Year ,Citrus Fruit,350,hg/ha,26522,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,26.82,71.516474,5.721667141
Karnataka,BAGALKOT,2002,Whole Year ,Coconut ,877,hg/ha,26053,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,18.65,63.73849998,6.644205485
Karnataka,BAGALKOT,2002,Whole Year ,Coriander,30,hg/ha,23077,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,25.71,72.61024172,6.376651091
Karnataka,BAGALKOT,2002,Whole Year ,Dry chillies,543,hg/ha,25917,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,24.36,71.96246617,6.247040422
Karnataka,BAGALKOT,2002,Whole Year ,Garlic,18,hg/ha,32889,Pesticides Use,tonnes of active ingredients,26857,56,171813,140423,25.35,61.37879671,6.656730008
Karnataka,BAGALKOT,2002,Whole Year ,Grapes,608,hg/ha,43388,Pesticides Use,tonnes of active ingredients,26857,656,30382,140423,21.69,59.37147589,6.2048017
Karnataka,BAGALKOT,2002,Whole Year ,Mango,287,hg/ha,35297,Pesticides Use,tonnes of active ingredients,26857,656,30382,140423,20.32,72.80086137,6.158860284
Karnataka,BAGALKOT,2002,Whole Year ,Onion,3329,hg/ha,39965,Pesticides Use,tonnes of active ingredients,26857,656,30382,140423,18.01,63.24648023,6.385684214
Karnataka,BAGALKOT,2002,Whole Year ,Other Fresh Fruits,452,hg/ha,39390,Pesticides Use,tonnes of active ingredients,26857,656,30382,140423,18.01,62.49878458,6.417820493
Karnataka,BAGALKOT,2002,Whole Year ,Papaya,43,hg/ha,50653,Pesticides Use,tonnes of active ingredients,26857,656,30382,140423,27.5,59.66263104,6.381201909
Karnataka,BAGALKOT,2002,Whole Year ,Pome Fruit,48,hg/ha,43890,Pesticides Use,tonnes of active ingredients,39562,656,30382,140423,20.32,70.74739256,6.877869005
Karnataka,BAGALKOT,2002,Whole Year ,Sannhamp,22,hg/ha,46818,Pesticides Use,tonnes of active ingredients,39147,656,30382,140423,26.82,16.98861173,7.485996067
Karnataka,BAGALKOT,2002,Whole Year ,Sugarcane,58694,hg/ha,49306,Pesticides Use,tonnes of active ingredients,31839,656,30382,140423,18.65,17.13159126,6.920251378
Karnataka,BAGALKOT,2002,Whole Year ,Sweet potato,20,hg/ha,65950,Pesticides Use,tonnes of active ingredients,29408,656,30382,140423,25.71,15.40589717,5.996932037
Karnataka,BAGALKOT,2002,Whole Year ,Tomato,114,hg/ha,50407,Pesticides Use,tonnes of active ingredients,31244,656,30382,140423,24.36,15.65809214,6.391173589
Karnataka,BAGALKOT,2002,Whole Year ,Turmeric,356,hg/ha,55656,Pesticides Use,tonnes of active ingredients,27852,656,30382,140423,25.35,19.56381041,7.152811172
Karnataka,BAGALKOT,2003,Kharif     ,Arhar/Tur,736,hg/ha,53555,Pesticides Use,tonnes of active ingredients,33236,656,15013,140423,21.69,15.40312102,5.988992796
Karnataka,BAGALKOT,2003,Kharif     ,Bajra,15454,hg/ha,43649,Pesticides Use,tonnes of active ingredients,34023,656,15013,140423,20.32,16.60820843,6.231049028
Karnataka,BAGALKOT,2003,Kharif     ,Castor seed,1,hg/ha,59607,Pesticides Use,tonnes of active ingredients,35070,656,15013,140423,18.01,18.74926979,7.550808267
Karnataka,BAGALKOT,2003,Kharif     ,Cotton(lint),3226,hg/ha,115326,Pesticides Use,tonnes of active ingredients,33614,656,15013,140423,18.01,18.90426935,7.010570541
Karnataka,BAGALKOT,2003,Kharif     ,Groundnut,2649,hg/ha,155463,Pesticides Use,tonnes of active ingredients,34597,656,15013,140423,27.5,18.30968112,8.753795334
Karnataka,BAGALKOT,2003,Kharif     ,Horse-gram,437,hg/ha,118235,Pesticides Use,tonnes of active ingredients,35700,656,15013,140423,20.32,19.33470387,8.718192847
Karnataka,BAGALKOT,2003,Kharif     ,Jowar,4339,hg/ha,131092,Pesticides Use,tonnes of active ingredients,40727,656,15013,140423,26.82,15.22538951,7.976607593
Karnataka,BAGALKOT,2003,Kharif     ,Maize,14493,hg/ha,151328,Pesticides Use,tonnes of active ingredients,41586,656,15013,140423,18.65,14.69765308,6.515499549
Karnataka,BAGALKOT,2003,Kharif     ,Mesta,150,hg/ha,99173,Pesticides Use,tonnes of active ingredients,47445,656,15013,140423,25.71,19.5161216,8.490127142
Karnataka,BAGALKOT,2003,Kharif     ,Moong(Green Gram),969,hg/ha,108971,Pesticides Use,tonnes of active ingredients,41017,656,15013,140423,24.36,14.71070537,6.576415562
Karnataka,BAGALKOT,2003,Kharif     ,Niger seed,153,hg/ha,113330,Pesticides Use,tonnes of active ingredients,39767,656,15013,140423,25.35,19.18197264,6.481783043
Karnataka,BAGALKOT,2003,Kharif     ,Other Kharif pulses,133,hg/ha,131888,Pesticides Use,tonnes of active ingredients,39286,656,24033,140423,21.69,19.8601304,7.966605025
Karnataka,BAGALKOT,2003,Kharif     ,Rice,93,hg/ha,122132,Pesticides Use,tonnes of active ingredients,40719,656,24033,140423,20.32,16.39535215,8.140825437
Karnataka,BAGALKOT,2003,Kharif     ,Sesamum,536,hg/ha,134922,Pesticides Use,tonnes of active ingredients,35199,656,24033,140423,18.01,15.7559405,7.228963452
Karnataka,BAGALKOT,2003,Kharif     ,Small millets,67,hg/ha,164350,Pesticides Use,tonnes of active ingredients,39043,656,24033,140423,18.01,14.32313811,6.492546046
Karnataka,BAGALKOT,2003,Kharif     ,Soyabean,272,hg/ha,195459,Pesticides Use,tonnes of active ingredients,53549,656,24033,140423,27.5,16.14565756,7.528599957
Karnataka,BAGALKOT,2003,Kharif     ,Sunflower,11643,hg/ha,177299,Pesticides Use,tonnes of active ingredients,48668,656,24033,140423,20.32,15.11279612,7.701446446
Karnataka,BAGALKOT,2003,Rabi       ,Gram,28249,hg/ha,191956,Pesticides Use,tonnes of active ingredients,54197,656,24033,140423,26.82,14.99927489,8.519975748
Karnataka,BAGALKOT,2003,Rabi       ,Groundnut,14870,hg/ha,211948,Pesticides Use,tonnes of active ingredients,61067,656,24033,140423,18.65,18.43475844,6.620900869
Karnataka,BAGALKOT,2003,Rabi       ,Horse-gram,2879,hg/ha,220735,Pesticides Use,tonnes of active ingredients,59018,656,24033,140423,25.71,19.22008229,8.104396058
Karnataka,BAGALKOT,2003,Rabi       ,Jowar,134368,hg/ha,186040,Pesticides Use,tonnes of active ingredients,61895,934,24033,140423,24.36,14.42457525,6.204090835
Karnataka,BAGALKOT,2003,Rabi       ,Linseed,3523,hg/ha,213518,Pesticides Use,tonnes of active ingredients,1571.33,934,24033,140423,25.35,16.67921616,6.051091339
Karnataka,BAGALKOT,2003,Rabi       ,Maize,11898,hg/ha,209564,Pesticides Use,tonnes of active ingredients,1409.15,934,110351,140423,21.69,18.66725565,7.690962338
Karnataka,BAGALKOT,2003,Rabi       ,Other  Rabi pulses,571,hg/ha,208131,Pesticides Use,tonnes of active ingredients,2144.31,934,110351,140423,20.32,17.0662427,7.829211144
Karnataka,BAGALKOT,2003,Rabi       ,Rapeseed &Mustard,65,hg/ha,193536,Pesticides Use,tonnes of active ingredients,1753.2,934,110351,140423,18.01,17.93253975,6.761599706
Karnataka,BAGALKOT,2003,Rabi       ,Safflower,2767,hg/ha,203925,Pesticides Use,tonnes of active ingredients,1860.7,934,110351,140423,18.01,14.25803981,6.654425315
Karnataka,BAGALKOT,2003,Rabi       ,Sunflower,88095,hg/ha,193630,Pesticides Use,tonnes of active ingredients,1735.5,934,110351,140423,27.5,15.82069268,6.129533877
Karnataka,BAGALKOT,2003,Rabi       ,Wheat,15300,hg/ha,204712,Pesticides Use,tonnes of active ingredients,1654.41,934,110351,140423,20.32,19.44225438,8.829273328
Karnataka,BAGALKOT,2003,Summer     ,Jowar,37,hg/ha,27983,Pesticides Use,tonnes of active ingredients,1622.4,934,110351,140423,26.82,19.09172907,8.621662982
Karnataka,BAGALKOT,2003,Summer     ,Maize,1515,hg/ha,26826,Pesticides Use,tonnes of active ingredients,1532.41,934,110351,140423,18.65,16.1074793,8.204862075
Karnataka,BAGALKOT,2003,Summer     ,Rice,2,hg/ha,22802,Pesticides Use,tonnes of active ingredients,1766.91,934,110351,140423,25.71,16.54314829,6.18042747
Karnataka,BAGALKOT,2003,Summer     ,Sunflower,3232,hg/ha,24791,Pesticides Use,tonnes of active ingredients,1695.71,934,110351,140423,24.36,17.58406365,7.978996755
Karnataka,BAGALKOT,2003,Whole Year ,Arecanut,6,hg/ha,21989,Pesticides Use,tonnes of active ingredients,1705.05,934,110351,140423,25.35,16.17772668,7.863113671
Karnataka,BAGALKOT,2003,Whole Year ,Banana,434,hg/ha,25132,Pesticides Use,tonnes of active ingredients,1714.39,934,15156,140423,21.69,19.68538502,6.967843048
Karnataka,BAGALKOT,2003,Whole Year ,Brinjal,1037,hg/ha,21347,Pesticides Use,tonnes of active ingredients,1723.73,934,15156,140423,20.32,15.21618225,6.206582193
Karnataka,BAGALKOT,2003,Whole Year ,Citrus Fruit,374,hg/ha,17322,Pesticides Use,tonnes of active ingredients,1733.07,934,15156,140423,18.01,17.80852431,8.868741443
Karnataka,BAGALKOT,2003,Whole Year ,Coconut ,600,hg/ha,21367,Pesticides Use,tonnes of active ingredients,1742.41,934,15156,140423,18.01,16.89574311,8.766128654
Karnataka,BAGALKOT,2003,Whole Year ,Coriander,26,hg/ha,21255,Pesticides Use,tonnes of active ingredients,1751.75,934,15156,140423,27.5,16.63805158,8.736337905
Karnataka,BAGALKOT,2003,Whole Year ,Dry chillies,476,hg/ha,26919,Pesticides Use,tonnes of active ingredients,1439.8,934,15156,140423,20.32,17.30457712,8.081095263
Karnataka,BAGALKOT,2003,Whole Year ,Garlic,150,hg/ha,25082,Pesticides Use,tonnes of active ingredients,1152.39,934,15156,140423,26.82,15.77458129,6.138243973
Karnataka,BAGALKOT,2003,Whole Year ,Grapes,1829,hg/ha,33040,Pesticides Use,tonnes of active ingredients,1170.36,934,15156,140423,18.65,14.27327988,7.496645259
Karnataka,BAGALKOT,2003,Whole Year ,Mango,601,hg/ha,32812,Pesticides Use,tonnes of active ingredients,1450.54,934,15156,140423,25.71,18.23490739,8.380185271
Karnataka,BAGALKOT,2003,Whole Year ,Onion,4269,hg/ha,28191,Pesticides Use,tonnes of active ingredients,1290.31,934,15156,140423,24.36,14.92241479,6.289614016
Karnataka,BAGALKOT,2003,Whole Year ,Other Fresh Fruits,385,hg/ha,32771,Pesticides Use,tonnes of active ingredients,1112.8,934,15156,140423,25.35,17.26184541,6.586777189
Karnataka,BAGALKOT,2003,Whole Year ,Pome Fruit,61,hg/ha,39752,Pesticides Use,tonnes of active ingredients,1235.31,934,91522,140423,21.69,16.96070581,6.89655198
Karnataka,BAGALKOT,2003,Whole Year ,Sannhamp,19,hg/ha,35428,Pesticides Use,tonnes of active ingredients,933.34,934,91522,140423,20.32,18.98030507,7.806747656
Karnataka,BAGALKOT,2003,Whole Year ,Sugarcane,38744,hg/ha,28851,Pesticides Use,tonnes of active ingredients,2539.92,934,91522,140423,18.01,19.63719995,7.150681303
Karnataka,BAGALKOT,2003,Whole Year ,Sweet potato,42,hg/ha,33088,Pesticides Use,tonnes of active ingredients,1924.19,934,91522,140423,18.01,15.15405941,6.64919573
Karnataka,BAGALKOT,2003,Whole Year ,Tomato,321,hg/ha,35822,Pesticides Use,tonnes of active ingredients,2469.47,934,91522,140423,27.5,15.48083156,7.778591618
Karnataka,BAGALKOT,2004,Kharif     ,Arhar/Tur,3105,hg/ha,30610,Pesticides Use,tonnes of active ingredients,2469.47,934,91522,140423,20.32,14.70085967,6.358740355
Karnataka,BAGALKOT,2004,Kharif     ,Bajra,50947,hg/ha,39424,Pesticides Use,tonnes of active ingredients,2469.47,934,91522,140423,26.82,16.71826572,8.255450758
Karnataka,BAGALKOT,2004,Kharif     ,Castor seed,2,hg/ha,39623,Pesticides Use,tonnes of active ingredients,2469.47,,91522,140423,18.65,18.91295403,6.456148474
Karnataka,BAGALKOT,2004,Kharif     ,Cotton(lint),7315,hg/ha,32939,Pesticides Use,tonnes of active ingredients,2469.47,,91522,140423,25.71,17.63879418,6.613072145
Karnataka,BAGALKOT,2004,Kharif     ,Groundnut,6413,hg/ha,111006,Pesticides Use,tonnes of active ingredients,1643,,91522,140423,24.36,17.86754927,8.165359297
Karnataka,BAGALKOT,2004,Kharif     ,Horse-gram,1710,hg/ha,113522,Pesticides Use,tonnes of active ingredients,1643,,91522,140423,25.35,16.02542689,7.64867466
Karnataka,BAGALKOT,2004,Kharif     ,Jowar,11225,hg/ha,111962,Pesticides Use,tonnes of active ingredients,1643,,135418,151523,22.14,17.41333199,6.545888558
Karnataka,BAGALKOT,2004,Kharif     ,Maize,37419,hg/ha,105216,Pesticides Use,tonnes of active ingredients,484,,135418,151523,20.96,14.99451145,7.104224797
Karnataka,BAGALKOT,2004,Kharif     ,Mesta,120,hg/ha,122246,Pesticides Use,tonnes of active ingredients,1015,,135418,151523,18.67,14.72115044,7.358099622
Karnataka,BAGALKOT,2004,Kharif     ,Moong(Green Gram),37851,hg/ha,116872,Pesticides Use,tonnes of active ingredients,1302,,135418,151523,18.67,17.17260319,6.4740245
Karnataka,BAGALKOT,2004,Kharif     ,Niger seed,226,hg/ha,101929,Pesticides Use,tonnes of active ingredients,1373,,135418,151523,27.69,18.74943955,7.840339389
Karnataka,BAGALKOT,2004,Kharif     ,Other Kharif pulses,906,hg/ha,131278,Pesticides Use,tonnes of active ingredients,1223,,135418,151523,20.96,18.71483156,7.064790365
Karnataka,BAGALKOT,2004,Kharif     ,Rice,64,hg/ha,119258,Pesticides Use,tonnes of active ingredients,904,,135418,151523,27.08,19.85388984,7.599033472
Karnataka,BAGALKOT,2004,Kharif     ,Sesamum,948,hg/ha,121174,Pesticides Use,tonnes of active ingredients,585,,135418,151523,19.73,16.63294455,6.715587232
Karnataka,BAGALKOT,2004,Kharif     ,Small millets,54,hg/ha,119283,Pesticides Use,tonnes of active ingredients,266,,135418,151523,26.08,14.44228303,6.81712422
Karnataka,BAGALKOT,2004,Kharif     ,Soyabean,9183,hg/ha,119360,Pesticides Use,tonnes of active ingredients,517.66,,135418,151523,24.99,15.84572566,7.985417393
Karnataka,BAGALKOT,2004,Kharif     ,Sunflower,51307,hg/ha,102438,Pesticides Use,tonnes of active ingredients,769.33,,135418,151523,25.59,14.2804191,7.545258424
Karnataka,BAGALKOT,2004,Rabi       ,Gram,20960,hg/ha,111500,Pesticides Use,tonnes of active ingredients,1020.99,,34019,151523,22.14,15.85622899,7.728998197
Karnataka,BAGALKOT,2004,Rabi       ,Groundnut,18828,hg/ha,105024,Pesticides Use,tonnes of active ingredients,1272.66,,34019,151523,20.96,15.83500655,7.354973451
Karnataka,BAGALKOT,2004,Rabi       ,Horse-gram,1901,hg/ha,102283,Pesticides Use,tonnes of active ingredients,1524.32,,34019,151523,18.67,19.96978871,7.313122235
Karnataka,BAGALKOT,2004,Rabi       ,Jowar,144349,hg/ha,92268,Pesticides Use,tonnes of active ingredients,1268.83,,34019,151523,18.67,18.25142068,7.785039076
Karnataka,BAGALKOT,2004,Rabi       ,Linseed,3348,hg/ha,444058,Pesticides Use,tonnes of active ingredients,1055.17,,34019,151523,27.69,17.54024066,6.307004923
Karnataka,BAGALKOT,2004,Rabi       ,Maize,12094,hg/ha,412267,Pesticides Use,tonnes of active ingredients,1352.36,,34019,151523,20.96,14.44008871,6.403982316
Karnataka,BAGALKOT,2004,Rabi       ,Other  Rabi pulses,694,hg/ha,471475,Pesticides Use,tonnes of active ingredients,2425.77,,34019,151523,27.08,17.85057083,7.599279991
Karnataka,BAGALKOT,2004,Rabi       ,Rapeseed &Mustard,70,hg/ha,425318,Pesticides Use,tonnes of active ingredients,2862.47,,34019,151523,19.73,18.72831993,7.217018459
